n'	6103	0.40143
n;	7651	0.50326
n:	6453	0.42446
n/	2389	0.15714
n?	525	0.03453
n.	10295	0.67717
n>	1390	0.09143
n,	15625	1.02776
n<	1153	0.07584
n§	215971	14.20585
n¶	42589	2.80136
n¬	180	0.01184
oa	15115	1.26066
ob	12063	1.00611
oc	36987	3.08489
od	47843	3.99034
oe	4146	0.34580
of	36012	3.00357
og	14978	1.24924
oh	861	0.07181
oi	28516	2.37837
oj	567	0.04729
ok	9511	0.79326
ol	61406	5.12155
om	58191	4.85341
on	179636	14.98250
oo	46106	3.84546
op	47866	3.99225
oq	73	0.00609
or	214303	17.87390
os	40123	3.34645
ot	48865	4.07557
ou	84559	7.05263
ov	16245	1.35491
ow	50592	4.21961
ox	5147	0.42928
oy	2386	0.19900
oz	421	0.03511
oA	386	0.03219
oB	688	0.05738
oC	785	0.06547
oD	733	0.06114
oE	348	0.02902
oF	598	0.04988
oG	169	0.01410
oH	284	0.02369
oI	1335	0.11135
oJ	21	0.00175
oK	67	0.00559
oL	927	0.07732
oM	475	0.03962
oN	181	0.01510
oO	215	0.01793
oP	364	0.03036
oQ	53	0.00442
oR	781	0.06514
oS	3513	0.29300
oT	589	0.04913
oU	394	0.03286
oV	105	0.00876
oW	307	0.02561
oX	115	0.00959
oY	37	0.00309
oZ	17	0.00142
o1	518	0.04320
o2	359	0.02994
o3	111	0.00926
o4	48	0.00400
o5	79	0.00659
o6	77	0.00642
o7	30	0.00250
o8	20	0.00167
o9	154	0.01284
o0	43	0.00359
o`	42	0.00350
o~	13	0.00108
o!	441	0.03678
o@	29	0.00242
o#	23	0.00192
o$	310	0.02586
o%	166	0.01385
o^	12	0.00100
o&	134	0.01118
o*	136	0.01134
o(	4067	0.33921
o)	1839	0.15338
o-	1840	0.15346
o_	5555	0.46331
o=	291	0.02427
o+	91	0.00759
o\	247	0.02060
o|	45	0.00375
o]	323	0.02694
o}	170	0.01418
o[	455	0.03795
o{	154	0.01284
o"	2774	0.23136
o'	944	0.07873
o;	1438	0.11994
o:	3825	0.31902
o/	332	0.02769
o?	493	0.04112
o.	5694	0.47491
o>	130	0.01084
o,	3073	0.25630
o<	56	0.00467
o§	72681	6.06194
o¶	13664	1.13964
o¬	41	0.00342
pa	41757	7.32205
pb	738	0.12941
pc	2374	0.41628
pd	1921	0.33685
pe	60880	10.67525
pf	960	0.16834
pg	978	0.17149
ph	8245	1.44575
pi	16603	2.91132
pj	49	0.00859
pk	94	0.01648
pl	48120	8.43780
pm	1532	0.26863
pn	1155	0.20253
po	46954	8.23334
pp	19865	3.48331
pq	1389	0.24356
pr	98274	17.23226
ps	9938	1.74262
pt	24641	4.32078
pu	43819	7.68362
pv	569	0.09977
pw	357	0.06260
px	1461	0.25619
py	5778	1.01317
pz	1058	0.18552
pA	329	0.05769
pB	699	0.12257
pC	871	0.15273
pD	462	0.08101
pE	375	0.06576
pF	955	0.16746
pG	233	0.04086
pH	95	0.01666
pI	423	0.07417
pJ	5	0.00088
pK	43	0.00754
pL	537	0.09416
pM	743	0.13028
pN	322	0.05646
pO	244	0.04279
pP	561	0.09837
pQ	27	0.00473
pR	461	0.08084
pS	1245	0.21831
pT	560	0.09820
pU	121	0.02122
pV	188	0.03297
pW	709	0.12432
pX	72	0.01263
pY	295	0.05173
pZ	8	0.00140
p1	3168	0.55551
p2	2635	0.46204
p3	571	0.10012
p4	211	0.03700
p5	108	0.01894
p6	107	0.01876
p7	41	0.00719
p8	58	0.01017
p9	50	0.00877
p0	491	0.08610
p`	67	0.01175
p~	297	0.05208
p!	629	0.11029
p@	49	0.00859
p#	40	0.00701
p$	464	0.08136
p%	485	0.08504
p^	77	0.01350
p&	57	0.00999
p*	361	0.06330
p(	14274	2.50293
p)	6779	1.18869
p-	2481	0.43504
p_	4329	0.75909
p=	1129	0.19797
p+	537	0.09416
p\	187	0.03279
p|	114	0.01999
p]	1241	0.21761
p}	321	0.05629
p[	2450	0.42961
p{	496	0.08697
p"	1219	0.21375
p'	474	0.08312
p;	3840	0.67334
p:	3652	0.64037
p/	797	0.13975
p?	122	0.02139
p.	5383	0.94390
p>	550	0.09644
p,	5003	0.87727
p<	380	0.06663
p§	45543	7.98592
p¶	8768	1.53746
p¬	164	0.02876
qa	66	0.10850
qb	19	0.03124
qc	77	0.12659
qd	252	0.41429
qe	18	0.02959
qf	77	0.12659
qg	0	0.00000
qh	12	0.01973
qi	50	0.08220
qj	25	0.04110
qk	14	0.02302
ql	614	1.00942
qm	47	0.07727
qn	193	0.31729
qo	55	0.09042
qp	268	0.44059
qq	178	0.29263
qr	4888	8.03591
qs	773	1.27082
qt	137	0.22523
qu	27124	44.59204
qv	90	0.14796
qw	719	1.18204
qx	119	0.19564
qy	17	0.02795
qz	45	0.07398
qA	37	0.06083
qB	14	0.02302
qC	21	0.03452
qD	36	0.05918
qE	19	0.03124
qF	16	0.02630
qG	3	0.00493
qH	9	0.01480
qI	40	0.06576
qJ	109	0.17920
qK	7	0.01151
qL	24	0.03946
qM	71	0.11672
qN	34	0.05590
qO	4	0.00658
qP	18	0.02959
qQ	27	0.04439
qR	58	0.09535
qS	100	0.16440
qT	51	0.08384
qU	14	0.02302
qV	7	0.01151
qW	42	0.06905
qX	3	0.00493
qY	1	0.00164
qZ	21	0.03452
q1	1152	1.89390
q2	1101	1.81005
q3	133	0.21865
q4	39	0.06412
q5	25	0.04110
q6	10	0.01644
q7	14	0.02302
q8	7	0.01151
q9	103	0.16933
q0	327	0.53759
q`	41	0.06740
q~	18	0.02959
q!	150	0.24660
q@	34	0.05590
q#	1	0.00164
q$	125	0.20550
q%	119	0.19564
q^	16	0.02630
q&	40	0.06576
q*	188	0.30907
q(	1657	2.72412
q)	1871	3.07594
q-	386	0.63459
q_	705	1.15902
q=	240	0.39456
q+	136	0.22358
q\	42	0.06905
q|	26	0.04274
q]	264	0.43402
q}	97	0.15947
q[	1254	2.06158
q{	231	0.37977
q"	256	0.42087
q'	279	0.45868
q;	380	0.62472
q:	414	0.68062
q/	115	0.18906
q?	189	0.31072
q.	1899	3.12197
q>	27	0.04439
q,	1103	1.81334
q<	25	0.04110
q§	7891	12.97286
q¶	995	1.63579
q¬	39	0.06412
ra	116597	8.16454
rb	1616	0.11316
rc	14317	1.00253
rd	37019	2.59220
re	244024	17.08743
rf	5022	0.35166
rg	21254	1.48828
rh	1152	0.08067
ri	197514	13.83063
rj	203	0.01421
rk	6992	0.48960
rl	9378	0.65668
rm	23600	1.65256
rn	57156	4.00227
ro	95906	6.71568
rp	4033	0.28240
rq	185	0.01295
rr	50030	3.50328
rs	60609	4.24406
rt	62409	4.37010
ru	26307	1.84211
rv	3251	0.22765
rw	2366	0.16568
rx	693	0.04853
ry	25278	1.77006
rz	58	0.00406
rA	1195	0.08368
rB	721	0.05049
rC	1819	0.12737
rD	901	0.06309
rE	1440	0.10083
rF	998	0.06988
rG	189	0.01323
rH	270	0.01891
rI	799	0.05595
rJ	20	0.00140
rK	130	0.00910
rL	2416	0.16918
rM	744	0.05210
rN	736	0.05154
rO	663	0.04643
rP	936	0.06554
rQ	127	0.00889
rR	866	0.06064
rS	1888	0.13220
rT	1201	0.08410
rU	131	0.00917
rV	438	0.03067
rW	350	0.02451
rX	171	0.01197
rY	179	0.01253
rZ	57	0.00399
r1	3050	0.21357
r2	2863	0.20048
r3	994	0.06960
r4	318	0.02227
r5	189	0.01323
r6	76	0.00532
r7	34	0.00238
r8	105	0.00735
r9	113	0.00791
r0	429	0.03004
r`	179	0.01253
r~	269	0.01884
r!	1054	0.07380
r@	277	0.01940
r#	150	0.01050
r$	1705	0.11939
r%	1199	0.08396
r^	131	0.00917
r&	166	0.01162
r*	1255	0.08788
r(	32566	2.28039
r)	18174	1.27261
r-	4954	0.34690
r_	7940	0.55599
r=	2843	0.19908
r+	986	0.06904
r\	783	0.05483
r|	307	0.02150
r]	3184	0.22295
r}	1132	0.07927
r[	4923	0.34473
r{	385	0.02696
r"	5409	0.37876
r'	2748	0.19242
r;	6569	0.45998
r:	7453	0.52189
r/	2127	0.14894
r?	594	0.04159
r.	14394	1.00792
r>	3864	0.27057
r,	14751	1.03292
r<	1864	0.13052
r§	170568	11.94378
r¶	18404	1.28871
r¬	259	0.01814
sa	20843	1.76098
sb	1463	0.12361
sc	15362	1.29790
sd	1625	0.13729
se	171132	14.45858
sf	1592	0.13450
sg	3448	0.29131
sh	28677	2.42286
si	59855	5.05702
sj	354	0.02991
sk	6706	0.56658
sl	6847	0.57849
sm	3256	0.27509
sn	2072	0.17506
so	36551	3.08812
sp	22734	1.92075
sq	7772	0.65664
sr	2631	0.22229
ss	46267	3.90900
st	224737	18.98755
su	47727	4.03235
sv	1729	0.14608
sw	9020	0.76208
sx	872	0.07367
sy	7620	0.64380
sz	1013	0.08559
sA	759	0.06413
sB	523	0.04419
sC	1013	0.08559
sD	717	0.06058
sE	1250	0.10561
sF	898	0.07587
sG	234	0.01977
sH	447	0.03777
sI	1068	0.09023
sJ	34	0.00287
sK	265	0.02239
sL	1389	0.11735
sM	488	0.04123
sN	1246	0.10527
sO	1084	0.09158
sP	1937	0.16365
sQ	49	0.00414
sR	627	0.05297
sS	1695	0.14321
sT	1338	0.11304
sU	482	0.04072
sV	506	0.04275
sW	759	0.06413
sX	99	0.00836
sY	132	0.01115
sZ	49	0.00414
s1	3431	0.28988
s2	3551	0.30002
s3	681	0.05754
s4	205	0.01732
s5	107	0.00904
s6	65	0.00549
s7	642	0.05424
s8	43	0.00363
s9	173	0.01462
s0	493	0.04165
s`	297	0.02509
s~	352	0.02974
s!	807	0.06818
s@	160	0.01352
s#	116	0.00980
s$	1591	0.13442
s%	1529	0.12918
s^	116	0.00980
s&	153	0.01293
s*	936	0.07908
s(	27969	2.36304
s)	31655	2.67446
s-	4662	0.39388
s_	8639	0.72989
s=	3233	0.27315
s+	1594	0.13467
s\	2254	0.19044
s|	283	0.02391
s]	4009	0.33871
s}	1556	0.13146
s[	16356	1.38188
s{	560	0.04731
s"	9656	0.81581
s'	2917	0.24645
s;	7378	0.62335
s:	13111	1.10772
s/	1989	0.16805
s?	579	0.04892
s.	31406	2.65343
s>	999	0.08440
s,	18890	1.59598
s<	445	0.03760
s§	198495	16.77042
s¶	28317	2.39244
s¬	209	0.01766
ta	95938	5.45194
tb	1219	0.06927
tc	11803	0.67074
td	19453	1.10547
te	217083	12.33634
tf	12292	0.69853
tg	467	0.02654
th	176552	10.03306
ti	125655	7.14069
tj	65	0.00369
tk	1697	0.09644
tl	20837	1.18412
tm	8369	0.47559
tn	2811	0.15974
to	102328	5.81507
tp	12021	0.68313
tq	811	0.04609
tr	132266	7.51638
ts	48910	2.77945
tt	22138	1.25805
tu	57966	3.29408
tv	612	0.03478
tw	5348	0.30391
tx	6570	0.37336
ty	25237	1.43416
tz	297	0.01688
tA	3665	0.20827
tB	2465	0.14008
tC	4229	0.24032
tD	2414	0.13718
tE	1908	0.10843
tF	2924	0.16616
tG	672	0.03819
tH	826	0.04694
tI	3217	0.18281
tJ	43	0.00244
tK	293	0.01665
tL	3689	0.20964
tM	2025	0.11508
tN	3157	0.17941
tO	2787	0.15838
tP	4082	0.23197
tQ	151	0.00858
tR	2473	0.14054
tS	6098	0.34654
tT	3234	0.18378
tU	309	0.01756
tV	1617	0.09189
tW	1293	0.07348
tX	517	0.02938
tY	394	0.02239
tZ	58	0.00330
t1	3649	0.20736
t2	3389	0.19259
t3	1816	0.10320
t4	302	0.01716
t5	239	0.01358
t6	2213	0.12576
t7	86	0.00489
t8	433	0.02461
t9	71	0.00403
t0	778	0.04421
t`	215	0.01222
t~	351	0.01995
t!	2020	0.11479
t@	201	0.01142
t#	153	0.00869
t$	3064	0.17412
t%	1706	0.09695
t^	161	0.00915
t&	304	0.01728
t*	1451	0.08246
t(	72461	4.11780
t)	31770	1.80542
t-	11775	0.66915
t_	24048	1.36659
t=	4277	0.24305
t+	1541	0.08757
t\	668	0.03796
t|	403	0.02290
t]	5974	0.33949
t}	1851	0.10519
t[	10323	0.58663
t{	936	0.05319
t"	11647	0.66187
t'	4657	0.26465
t;	10942	0.62181
t:	11686	0.66409
t/	1596	0.09070
t?	793	0.04506
t.	32403	1.84139
t>	2574	0.14627
t,	22450	1.27578
t<	2501	0.14213
t§	273256	15.52853
t¶	33003	1.87549
t¬	281	0.01597
ua	12414	1.98172
ub	34302	5.47584
uc	14301	2.28296
ud	10984	1.75344
ue	60070	9.58935
uf	8999	1.43657
ug	4598	0.73401
uh	402	0.06417
ui	13646	2.17840
uj	7	0.00112
uk	126	0.02011
ul	47430	7.57155
um	72729	11.61019
un	96746	15.44417
uo	2208	0.35248
up	17076	2.72595
uq	5	0.00080
ur	86906	13.87335
us	39248	6.26540
ut	86405	13.79337
uu	158	0.02522
uv	482	0.07694
uw	40	0.00639
ux	1266	0.20210
uy	760	0.12132
uz	2398	0.38281
uA	25	0.00399
uB	34	0.00543
uC	42	0.00670
uD	41	0.00655
uE	3	0.00048
uF	25	0.00399
uG	9	0.00144
uH	2	0.00032
uI	89	0.01421
uJ	0	0.00000
uK	7	0.00112
uL	53	0.00846
uM	38	0.00607
uN	13	0.00208
uO	19	0.00303
uP	26	0.00415
uQ	10	0.00160
uR	56	0.00894
uS	120	0.01916
uT	52	0.00830
uU	12	0.00192
uV	6	0.00096
uW	25	0.00399
uX	22	0.00351
uY	1	0.00016
uZ	9	0.00144
u1	151	0.02411
u2	324	0.05172
u3	582	0.09291
u4	78	0.01245
u5	8	0.00128
u6	221	0.03528
u7	3	0.00048
u8	247	0.03943
u9	11	0.00176
u0	357	0.05699
u`	16	0.00255
u~	4	0.00064
u!	15	0.00239
u@	13	0.00208
u#	0	0.00000
u$	23	0.00367
u%	53	0.00846
u^	29	0.00463
u&	7	0.00112
u*	45	0.00718
u(	530	0.08461
u)	574	0.09163
u-	103	0.01644
u_	259	0.04135
u=	168	0.02682
u+	51	0.00814
u\	75	0.01197
u|	15	0.00239
u]	103	0.01644
u}	27	0.00431
u[	373	0.05954
u{	24	0.00383
u"	264	0.04214
u'	268	0.04278
u;	158	0.02522
u:	167	0.02666
u/	62	0.00990
u?	148	0.02363
u.	350	0.05587
u>	23	0.00367
u,	919	0.14671
u<	12	0.00192
u§	4792	0.76498
u¶	313	0.04997
u¬	14	0.00223
va	69419	34.64592
vb	598	0.29845
vc	236	0.11778
vd	291	0.14523
ve	67846	33.86087
vf	72	0.03593
vg	901	0.44967
vh	31	0.01547
vi	10746	5.36316
vj	35	0.01747
vk	97	0.04841
vl	426	0.21261
vm	448	0.22359
vn	137	0.06837
vo	10904	5.44201
vp	179	0.08934
vq	49	0.02446
vr	185	0.09233
vs	1090	0.54400
vt	349	0.17418
vu	139	0.06937
vv	264	0.13176
vw	542	0.27050
vx	114	0.05690
vy	899	0.44868
vz	64	0.03194
vA	91	0.04542
vB	73	0.03643
vC	167	0.08335
vD	102	0.05091
vE	19	0.00948
vF	44	0.02196
vG	20	0.00998
vH	15	0.00749
vI	135	0.06738
vJ	15	0.00749
vK	18	0.00898
vL	62	0.03094
vM	102	0.05091
vN	79	0.03943
vO	45	0.02246
vP	147	0.07337
vQ	2	0.00100
vR	60	0.02995
vS	223	0.11130
vT	90	0.04492
vU	2	0.00100
vV	61	0.03044
vW	44	0.02196
vX	24	0.01198
vY	44	0.02196
vZ	4	0.00200
v1	1126	0.56197
v2	1037	0.51755
v3	119	0.05939
v4	227	0.11329
v5	27	0.01348
v6	303	0.15122
v7	6	0.00299
v8	10	0.00499
v9	23	0.01148
v0	329	0.16420
v`	167	0.08335
v~	9	0.00449
v!	85	0.04242
v@	17	0.00848
v#	52	0.02595
v$	156	0.07786
v%	124	0.06189
v^	69	0.03444
v&	4	0.00200
v*	99	0.04941
v(	1870	0.93329
v)	3321	1.65746
v-	442	0.22060
v_	1703	0.84994
v=	554	0.27649
v+	148	0.07386
v\	127	0.06338
v|	112	0.05590
v]	417	0.20812
v}	133	0.06638
v[	1977	0.98669
v{	39	0.01946
v"	559	0.27899
v'	201	0.10032
v;	724	0.36134
v:	673	0.33588
v/	350	0.17468
v?	30	0.01497
v.	1561	0.77907
v>	187	0.09333
v,	1998	0.99717
v<	89	0.04442
v§	9850	4.91598
v¶	1432	0.71469
v¬	132	0.06588
wa	15841	7.15131
wb	478	0.21579
wc	733	0.33091
wd	923	0.41668
we	18022	8.13590
wf	130	0.05869
wg	247	0.11151
wh	24753	11.17456
wi	31437	14.19201
wj	21	0.00948
wk	481	0.21714
wl	2111	0.95300
wm	336	0.15168
wn	5528	2.49558
wo	19323	8.72323
wp	474	0.21398
wq	16	0.00722
wr	14221	6.41997
ws	6539	2.95198
wt	884	0.39908
wu	64	0.02889
wv	285	0.12866
ww	1475	0.66588
wx	717	0.32368
wy	70	0.03160
wz	15	0.00677
wA	281	0.12686
wB	326	0.14717
wC	887	0.40043
wD	402	0.18148
wE	298	0.13453
wF	290	0.13092
wG	222	0.10022
wH	263	0.11873
wI	673	0.30382
wJ	14	0.00632
wK	23	0.01038
wL	790	0.35664
wM	414	0.18690
wN	415	0.18735
wO	137	0.06185
wP	665	0.30021
wQ	37	0.01670
wR	365	0.16478
wS	993	0.44828
wT	480	0.21669
wU	37	0.01670
wV	169	0.07629
wW	268	0.12099
wX	84	0.03792
wY	65	0.02934
wZ	48	0.02167
w1	727	0.32820
w2	658	0.29705
w3	358	0.16162
w4	140	0.06320
w5	33	0.01490
w6	13	0.00587
w7	10	0.00451
w8	13	0.00587
w9	10	0.00451
w0	940	0.42436
w`	29	0.01309
w~	244	0.11015
w!	186	0.08397
w@	44	0.01986
w#	21	0.00948
w$	326	0.14717
w%	259	0.11692
w^	13	0.00587
w&	24	0.01083
w*	259	0.11692
w(	8316	3.75420
w)	3115	1.40624
w-	1995	0.90063
w_	3663	1.65364
w=	542	0.24468
w+	508	0.22933
w\	69	0.03115
w|	149	0.06726
w]	990	0.44693
w}	238	0.10744
w[	866	0.39095
w{	120	0.05417
w"	1026	0.46318
w'	363	0.16387
w;	1172	0.52909
w:	952	0.42977
w/	480	0.21669
w?	37	0.01670
w.	2821	1.27352
w>	73	0.03296
w,	4042	1.82473
w<	137	0.06185
w§	29127	13.14917
w¶	2594	1.17104
w¬	40	0.01806
xa	3966	1.59581
xb	212	0.08530
xc	4359	1.75394
xd	849	0.34161
xe	7532	3.03067
xf	708	0.28488
xg	263	0.10582
xh	167	0.06720
xi	9328	3.75333
xj	34	0.01368
xk	64	0.02575
xl	1073	0.43175
xm	2144	0.86269
xn	369	0.14848
xo	1113	0.44784
xp	14184	5.70725
xq	48	0.01931
xr	596	0.23981
xs	8511	3.42459
xt	40273	16.20474
xu	63	0.02535
xv	500	0.20119
xw	328	0.13198
xx	2804	1.12825
xy	1517	0.61040
xz	47	0.01891
xA	195	0.07846
xB	262	0.10542
xC	621	0.24987
xD	260	0.10462
xE	272	0.10945
xF	455	0.18308
xG	97	0.03903
xH	102	0.04104
xI	531	0.21366
xJ	2	0.00080
xK	16	0.00644
xL	559	0.22493
xM	399	0.16055
xN	383	0.15411
xO	569	0.22895
xP	711	0.28609
xQ	19	0.00765
xR	324	0.13037
xS	1075	0.43255
xT	218	0.08772
xU	46	0.01851
xV	241	0.09697
xW	268	0.10784
xX	130	0.05231
xY	114	0.04587
xZ	37	0.01489
x1	3881	1.56161
x2	3385	1.36203
x3	1048	0.42169
x4	745	0.29977
x5	674	0.27120
x6	221	0.08892
x7	218	0.08772
x8	407	0.16377
x9	141	0.05673
x0	2078	0.83613
x`	58	0.02334
x~	76	0.03058
x!	168	0.06760
x@	92	0.03702
x#	73	0.02937
x$	483	0.19435
x%	1418	0.57056
x^	594	0.23901
x&	107	0.04305
x*	1156	0.46514
x(	7147	2.87576
x)	13924	5.60263
x-	2972	1.19585
x_	3598	1.44774
x=	2154	0.86671
x+	2317	0.93230
x\	208	0.08369
x|	472	0.18992
x]	4409	1.77406
x}	847	0.34081
x[	3290	1.32381
x{	288	0.11588
x"	1659	0.66754
x'	814	0.32753
x;	2631	1.05864
x:	3645	1.46665
x/	450	0.18107
x?	50	0.02012
x.	4673	1.88029
x>	386	0.15532
x,	14958	6.01869
x<	561	0.22573
x§	45310	18.23149
x¶	5727	2.30439
x¬	55	0.02213
ya	872	0.33172
yb	1423	0.54132
yc	1516	0.57670
yd	852	0.32411
ye	10441	3.97185
yf	403	0.15330
yg	1022	0.38878
yh	136	0.05174
yi	2623	0.99781
yj	6	0.00228
yk	45	0.01712
yl	1968	0.74864
ym	4635	1.76320
yn	2993	1.13856
yo	3350	1.27437
yp	15669	5.96063
yq	8	0.00304
yr	635	0.24156
ys	16077	6.11583
yt	6620	2.51831
yu	77	0.02929
yv	144	0.05478
yw	481	0.18298
yx	170	0.06467
yy	1132	0.43062
yz	814	0.30965
yA	627	0.23852
yB	372	0.14151
yC	1118	0.42530
yD	540	0.20542
yE	426	0.16205
yF	440	0.16738
yG	137	0.05212
yH	239	0.09092
yI	639	0.24308
yJ	16	0.00609
yK	74	0.02815
yL	1172	0.44584
yM	506	0.19249
yN	614	0.23357
yO	1180	0.44888
yP	837	0.31840
yQ	229	0.08711
yR	533	0.20276
yS	1603	0.60980
yT	641	0.24384
yU	40	0.01522
yV	589	0.22406
yW	264	0.10043
yX	69	0.02625
yY	59	0.02244
yZ	54	0.02054
y1	2296	0.87342
y2	1930	0.73419
y3	430	0.16358
y4	131	0.04983
y5	49	0.01864
y6	46	0.01750
y7	21	0.00799
y8	20	0.00761
y9	16	0.00609
y0	1037	0.39448
y`	80	0.03043
y~	175	0.06657
y!	574	0.21835
y@	74	0.02815
y#	39	0.01484
y$	676	0.25716
y%	884	0.33628
y^	75	0.02853
y&	192	0.07304
y*	599	0.22786
y(	14292	5.43680
y)	12394	4.71479
y-	3599	1.36909
y_	5272	2.00552
y=	1862	0.70832
y+	1286	0.48921
y\	239	0.09092
y|	258	0.09815
y]	2931	1.11498
y}	1041	0.39601
y[	3446	1.31089
y{	464	0.17651
y"	4748	1.80618
y'	1526	0.58050
y;	2758	1.04917
y:	3917	1.49006
y/	532	0.20238
y?	777	0.29558
y.	6026	2.29234
y>	1058	0.40247
y,	9199	3.49938
y<	1273	0.48426
y§	77780	29.58821
y¶	9656	3.67323
y¬	67	0.02549
za	1333	2.40124
zb	413	0.74397
zc	81	0.14591
zd	70	0.12610
ze	26807	48.28959
zf	47	0.08466
zg	5	0.00901
zh	36	0.06485
zi	2492	4.48904
zj	4	0.00721
zk	192	0.34586
zl	1059	1.90766
zm	86	0.15492
zn	84	0.15132
zo	872	1.57080
zp	75	0.13510
zq	10	0.01801
zr	130	0.23418
zs	435	0.78360
zt	32	0.05764
zu	60	0.10808
zv	66	0.11889
zw	133	0.23958
zx	140	0.25219
zy	1215	2.18868
zz	4116	7.41448
zA	97	0.17473
zB	392	0.70614
zC	45	0.08106
zD	9	0.01621
zE	5	0.00901
zF	3	0.00540
zG	1	0.00180
zH	4	0.00721
zI	13	0.02342
zJ	6	0.01081
zK	5	0.00901
zL	11	0.01982
zM	13	0.02342
zN	5	0.00901
zO	8	0.01441
zP	19	0.03423
zQ	4	0.00721
zR	9	0.01621
zS	55	0.09908
zT	89	0.16032
zU	5	0.00901
zV	1	0.00180
zW	7	0.01261
zX	3	0.00540
zY	1	0.00180
zZ	12	0.02162
z1	323	0.58185
z2	201	0.36208
z3	23	0.04143
z4	18	0.03242
z5	7	0.01261
z6	1	0.00180
z7	32	0.05764
z8	16	0.02882
z9	39	0.07025
z0	217	0.39090
z`	15	0.02702
z~	14	0.02522
z!	33	0.05945
z@	79	0.14231
z#	0	0.00000
z$	40	0.07206
z%	29	0.05224
z^	34	0.06125
z&	7	0.01261
z*	151	0.27201
z(	540	0.97275
z)	1510	2.72008
z-	153	0.27561
z_	1147	2.06618
z=	299	0.53861
z+	187	0.33686
z\	129	0.23238
z|	51	0.09187
z]	348	0.62688
z}	112	0.20175
z[	263	0.47376
z{	17	0.03062
z"	1613	2.90563
z'	649	1.16910
z;	247	0.44494
z:	342	0.61607
z/	96	0.17293
z?	46	0.08286
z.	714	1.28619
z>	51	0.09187
z,	771	1.38886
z<	40	0.07206
z§	3179	5.72659
z¶	887	1.59782
z¬	28	0.05044
Aa	85	0.05334
Ab	1081	0.67830
Ac	3017	1.89310
Ad	7310	4.58687
Ae	26	0.01631
Af	584	0.36645
Ag	211	0.13240
Ah	60	0.03765
Ai	95	0.05961
Aj	15	0.00941
Ak	29	0.01820
Al	3753	2.35493
Am	344	0.21585
An	4702	2.95040
Ao	26	0.01631
Ap	2846	1.78580
Aq	5	0.00314
Ar	14205	8.91333
As	10983	6.89160
At	2182	1.36916
Au	698	0.43798
Av	532	0.33382
Aw	173	0.10855
Ax	256	0.16063
Ay	69	0.04330
Az	12	0.00753
AA	626	0.39280
AB	3661	2.29720
AC	4398	2.75965
AD	3379	2.12025
AE	332	0.20832
AF	336	0.21083
AG	1791	1.12381
AH	184	0.11546
AI	1688	1.05918
AJ	81	0.05083
AK	419	0.26291
AL	10765	6.75481
AM	3046	1.91130
AN	6451	4.04786
AO	54	0.03388
AP	2604	1.63395
AQ	63	0.03953
AR	10141	6.36326
AS	6396	4.01335
AT	7541	4.73182
AU	555	0.34825
AV	483	0.30307
AW	681	0.42731
AX	1723	1.08115
AY	3133	1.96589
AZ	266	0.16691
A1	818	0.51328
A2	746	0.46810
A3	234	0.14683
A4	125	0.07843
A5	87	0.05459
A6	110	0.06902
A7	61	0.03828
A8	151	0.09475
A9	78	0.04894
A0	308	0.19326
A`	11	0.00690
A~	78	0.04894
A!	27	0.01694
A@	99	0.06212
A#	64	0.04016
A$	634	0.39782
A%	420	0.26354
A^	37	0.02322
A&	11	0.00690
A*	146	0.09161
A(	2246	1.40932
A)	2281	1.43128
A-	743	0.46622
A_	2122	1.33151
A=	434	0.27233
A+	192	0.12048
A\	158	0.09914
A|	91	0.05710
A]	425	0.26668
A}	101	0.06338
A[	1190	0.74670
A{	37	0.02322
A"	1663	1.04350
A'	1225	0.76866
A;	312	0.19577
A:	441	0.27672
A/	68	0.04267
A?	44	0.02761
A.	940	0.58983
A>	85	0.05334
A,	3072	1.92761
A<	55	0.03451
A§	11927	7.48394
A¶	1060	0.66513
A¬	115	0.07216
Ba	4293	4.98508
Bb	47	0.05458
Bc	68	0.07896
Bd	17	0.01974
Be	3157	3.66594
Bf	50	0.05806
Bg	40	0.04645
Bh	9	0.01045
Bi	7332	8.51400
Bj	5	0.00581
Bk	20	0.02322
Bl	1899	2.20514
Bm	22	0.02555
Bn	25	0.02903
Bo	8913	10.34987
Bp	21	0.02439
Bq	2	0.00232
Br	1812	2.10411
Bs	78	0.09057
Bt	140	0.16257
Bu	6315	7.33305
Bv	4	0.00464
Bw	16	0.01858
Bx	59	0.06851
By	3425	3.97715
Bz	8	0.00929
BA	2467	2.86471
BB	659	0.76524
BC	2152	2.49893
BD	595	0.69092
BE	4752	5.51807
BF	178	0.20670
BG	156	0.18115
BH	232	0.26940
BI	1321	1.53396
BJ	414	0.48074
BK	294	0.34140
BL	2152	2.49893
BM	320	0.37159
BN	582	0.67582
BO	2418	2.80781
BP	168	0.19508
BQ	52	0.06038
BR	1291	1.49912
BS	1134	1.31681
BT	454	0.52719
BU	1215	1.41087
BV	55	0.06387
BW	461	0.53532
BX	155	0.17999
BY	1055	1.22508
BZ	61	0.07083
B1	440	0.51093
B2	349	0.40526
B3	115	0.13354
B4	63	0.07316
B5	81	0.09406
B6	102	0.11844
B7	44	0.05109
B8	273	0.31701
B9	42	0.04877
B0	490	0.56899
B`	11	0.01277
B~	32	0.03716
B!	17	0.01974
B@	38	0.04413
B#	39	0.04529
B$	282	0.32746
B%	264	0.30656
B^	46	0.05342
B&	10	0.01161
B*	83	0.09638
B(	1157	1.34352
